"time","santonio_plus10maize.sAntonio.digester.COD_tot","santonio_plus10manure.sAntonio.digester.COD_tot","santonio_plus10tomato.sAntonio.digester.COD_tot","santonio_plus20manure.sAntonio.digester.COD_tot"
16070400,82.27943045832755,81.9949136687012,82.59454158072937,83.87342043854008
16074000,82.27943459866735,81.99491993013565,82.59455349622301,83.87343126548809
16077600,82.27943873900716,81.99492619157012,82.59456541171667,83.87344209243614
16081200,82.27944287934697,81.99493245300458,82.59457732721033,83.87345291938416
16084800,82.27944701968676,81.99493871443906,82.59458924270399,83.87346374633221
16088400,82.27945116002658,81.99494497587352,82.59460115819762,83.87347457328023
16092000,82.27945530036638,81.99495123730797,82.59461307369128,83.87348540022828
16095600,82.27945944070619,81.99495749874244,82.59462498918492,83.87349622717629
16099200,82.279463567843,81.99496374077944,82.59463686992936,83.8735070197373
16102800,82.27946765525317,81.99496992445128,82.59464864611665,83.87351770883073
16106400,82.27947174266335,81.99497610812314,82.59466042230393,83.87352839792419
16110000,82.27947583007354,81.994982291795,82.59467219849124,83.87353908701765
16113600,82.27947991748371,81.99498847546683,82.59468397467847,83.87354977611112
16117200,82.27948400489389,81.99499465913865,82.59469575086578,83.87356046520456
16120800,82.27948809230408,81.99500084281051,82.59470752705306,83.87357115429803
16124400,82.27949217971425,81.99500702648236,82.59471930324035,83.87358184339151
16128000,82.27949626712441,81.99501321015421,82.59473107942763,83.87359253248495
16131600,82.27950035149058,81.99501938935109,82.59474284758824,83.87360321364866
16135200,82.2795044156598,81.99502553885694,82.59475456249251,83.87361384219895
16138800,82.2795084753582,81.99503168179025,82.59476626560777,83.87362445910263
16142400,82.27951253058573,81.99503781815112,82.59477795693407,83.87363506435963
16146000,82.27951658134245,81.99504394793946,82.59478963647136,83.87364565796996
16149600,82.27952062762832,81.99505007115533,82.59480130421969,83.87365623993368
16153200,82.2795246694433,81.99505618779871,82.59481296017903,83.87366681025074
16156800,82.27952870678747,81.99506229786958,82.59482460434943,83.87367736892114
16160400,82.27953273966079,81.99506840136799,82.59483623673083,83.8736879159449
16164000,82.27953676806327,81.99507449829386,82.59484785732323,83.87369845132203
16167600,82.27954079199489,81.99508058864726,82.59485946612668,83.87370897505247
16171200,82.27954481145568,81.99508667242817,82.59487106314116,83.87371948713631
16174800,82.27954882644563,81.9950927496366,82.59488264836665,83.87372998757348
16178400,82.27955283696473,81.99509882027252,82.59489422180314,83.87374047636401
16182000,82.27955684301298,81.99510488433593,82.59490578345067,83.87375095350787
16185600,82.27956084459038,81.99511094182687,82.59491733330924,83.87376141900508
16189200,82.27956484169694,81.99511699274531,82.5949288713788,83.87377187285568
16192800,82.27956883433262,81.99512303709126,82.59494039765939,83.87378231505959
16196400,82.27957282249751,81.99512907486471,82.594951912151,83.87379274561687
16200000,82.27957679970342,81.99513509649745,82.59496339758121,83.87380314760792
16203600,82.27958077134643,81.99514110994718,82.59497486831513,83.87381353510443
16207200,82.27958473779977,81.99514711576433,82.59498632534641,83.8738239090797
16210800,82.27958869906337,81.99515311394889,82.59499776867504,83.87383426953376
16214400,82.27959265513734,81.99515910450084,82.59500919830099,83.87384461646658
16218000,82.2795966060216,81.9951650874202,82.59502061422427,83.87385494987817
16221600,82.27960055171619,81.995171062707,82.59503201644495,83.87386526976852
16225200,82.27960449222107,81.99517703036119,82.59504340496296,83.87387557613765
16228800,82.27960842753626,81.99518299038279,82.59505477977825,83.87388586898554
16232400,82.27961235766176,81.99518894277179,82.59506614089096,83.87389614831221
16236000,82.27961628259762,81.9951948875282,82.59507748830099,83.87390641411763
16239600,82.27962020234376,81.99520082465203,82.59508882200834,83.87391666640184
16243200,82.27962411690024,81.99520675414327,82.59510014201308,83.87392690516481
16246800,82.27962802626702,81.9952126760019,82.59511144831509,83.87393713040655
16250400,82.27963193044411,81.99521859022796,82.59512274091452,83.87394734212707
16254000,82.27963582943153,81.99522449682142,82.59513401981127,83.87395754032634
16257600,82.27963972322924,81.99523039578229,82.59514528500536,83.87396772500441
16261200,82.27964361183726,81.99523628711056,82.59515653649676,83.87397789616121
16264800,82.27964749356303,81.99524216822869,82.59516776933528,83.87398804933513
16268400,82.27965136928891,81.99524804048035,82.5951789861015,83.87399818685201
16272000,82.27965523958304,81.99525390473077,82.59519018845714,83.87400831020967
16275600,82.27965910444546,81.99525976098009,82.59520137640226,83.87401841940806
16279200,82.27966296387615,81.99526560922818,82.59521254993683,83.87402851444722
16282800,82.27966681787511,81.9952714494751,82.59522370906085,83.87403859532709
16286400,82.27967066644236,81.99527728172085,82.59523485377431,83.87404866204777
16290000,82.27967450957789,81.9952831059654,82.59524598407729,83.87405871460916
16293600,82.27967834728169,81.99528892220876,82.59525709996969,83.87406875301133
16297200,82.27968217955375,81.99529473045096,82.59526820145155,83.87407877725424
16300800,82.27968600639413,81.99530053069198,82.59527928852286,83.8740887873379
16304400,82.27968982780276,81.9953063229318,82.59529036118366,83.87409878326231
