"time","santonio_plus10maize.sAntonio.digester.TVFA","santonio_plus10manure.sAntonio.digester.TVFA","santonio_plus10tomato.sAntonio.digester.TVFA","santonio_plus20maize.sAntonio.digester.TVFA","santonio_plus20manure.sAntonio.digester.TVFA","santonio_plus20tomato.sAntonio.digester.TVFA","santonio_plus30maize.sAntonio.digester.TVFA","santonio_plus30manure.sAntonio.digester.TVFA","santonio_plus30tomato.sAntonio.digester.TVFA"
562.9166666666666,528.3465715124545,547.2770787862804,658.5449673662337,502.9977177695454,536.4810510206539,50048.96920489924,482.4989786238489,527.9129450194926,51097.66769477784
562.9583333333334,528.3465715333248,547.2770785955307,658.5449679457173,502.997717795895,536.4810507631522,50048.97095595171,482.4989786495514,527.9129447551464,51097.6678499442
563,528.3465715541952,547.2770784047809,658.5449685252009,502.9977178222447,536.4810505056505,50048.97270700417,482.4989786752538,527.9129444908003,51097.66800511058
563.0416666666666,528.3465715750657,547.2770782140312,658.5449691046847,502.9977178485944,536.4810502481488,50048.97445805662,482.4989787009563,527.9129442264544,51097.66816027695
563.0833333333334,528.3465715959359,547.2770780232817,658.5449696841683,502.997717874944,536.481049990647,50048.97620910907,482.4989787266586,527.9129439621083,51097.66831544333
563.125,528.3465716168064,547.277077832532,658.544970263652,502.9977179012938,536.4810497331453,50048.97796016154,482.4989787523611,527.9129436977621,51097.6684706097
563.1666666666666,528.3465716376767,547.2770776417822,658.5449708431356,502.9977179276435,536.4810494756437,50048.97971121398,482.4989787780635,527.9129434334161,51097.66862577608
563.2083333333334,528.346571658547,547.2770774510325,658.5449714226191,502.9977179539931,536.4810492181419,50048.98146226644,482.498978803766,527.9129431690699,51097.66878094245
563.25,528.3465716794175,547.2770772602829,658.544972002103,502.9977179803429,536.48104896064,50048.9832133189,482.4989788294683,527.9129429047238,51097.66893610884
563.2916666666666,528.3465717002879,547.2770770695332,658.5449725815866,502.9977180066927,536.4810487031383,50048.98496437135,482.4989788551707,527.9129426403777,51097.66909127521
563.3333333333334,528.3465717211583,547.2770768787835,658.5449731610703,502.9977180330422,536.4810484456368,50048.98671542381,482.4989788808732,527.9129423760317,51097.66924644158
563.375,528.3465717420287,547.2770766880338,658.544973740554,502.997718059392,536.4810481881351,50048.98846647626,482.4989789065755,527.9129421116854,51097.66940160796
563.4166666666666,528.3465717628989,547.277076497284,658.5449743200377,502.9977180857417,536.4810479306333,50048.99021752872,482.498978932278,527.9129418473395,51097.66955677433
563.4583333333334,528.3465717837694,547.2770763065344,658.5449748995212,502.9977181120914,536.4810476731315,50048.99196858117,482.4989789579805,527.9129415829933,51097.66971194071
563.5,528.3465718036206,547.2770761254654,658.5449754497042,502.9977181371189,536.481047429028,50048.9936290581,482.4989789823588,527.9129413327383,51097.66985888336
563.5416666666666,528.3465718232267,547.2770759467251,658.5449759928393,502.9977181618282,536.4810471881467,50048.99526774944,482.4989790064186,527.9129410858727,51097.67000384803
563.5833333333334,528.3465718428329,547.2770757679847,658.5449765359745,502.997718186538,536.4810469472657,50048.99690644079,482.4989790304784,527.9129408390069,51097.67014881268
563.625,528.346571862439,547.2770755892444,658.5449770791097,502.9977182112472,536.4810467063847,50048.99854513214,482.4989790545383,527.9129405921412,51097.67029377733
563.6666666666666,528.3465718820451,547.2770754105042,658.5449776222448,502.9977182359568,536.4810464655036,50049.0001838235,482.498979078598,527.9129403452753,51097.67043874198
563.7083333333334,528.3465719016511,547.2770752317638,658.5449781653799,502.9977182606664,536.4810462246226,50049.00182251485,482.498979102658,527.9129400984096,51097.67058370664
563.75,528.3465719212572,547.2770750530235,658.5449787085154,502.9977182853758,536.4810459837414,50049.00346120619,482.4989791267177,527.9129398515439,51097.6707286713
563.7916666666666,528.3465719408633,547.277074874283,658.5449792516505,502.9977183100852,536.4810457428604,50049.00509989753,482.4989791507775,527.9129396046781,51097.67087363595
563.8333333333334,528.3465719604695,547.2770746955429,658.5449797947856,502.9977183347947,536.4810455019795,50049.00673858889,482.4989791748373,527.9129393578124,51097.6710186006
563.875,528.3465719800756,547.2770745168024,658.5449803379208,502.9977183595043,536.4810452610982,50049.00837728024,482.4989791988972,527.9129391109467,51097.67116356527
563.9166666666666,528.3465719996821,547.2770743380621,658.5449808810559,502.9977183842138,536.4810450202172,50049.01001597159,482.4989792229571,527.912938864081,51097.67130852992
563.9583333333334,528.3465720192879,547.2770741593217,658.5449814241912,502.9977184089233,536.4810447793361,50049.01165466294,482.4989792470168,527.9129386172152,51097.67145349456
564,528.3465720388941,547.2770739805813,658.5449819673265,502.9977184336327,536.4810445384551,50049.01329335428,482.4989792710768,527.9129383703495,51097.67159845922
564.0416666666666,528.3465720585003,547.277073801841,658.5449825104616,502.9977184583421,536.481044297574,50049.01493204563,482.4989792951365,527.9129381234839,51097.67174342388
564.0833333333334,528.3465720781064,547.2770736231007,658.5449830535968,502.9977184830517,536.481044056693,50049.01657073699,482.4989793191964,527.912937876618,51097.67188838853
564.125,528.3465720977126,547.2770734443602,658.5449835967321,502.9977185077612,536.4810438158119,50049.01820942833,482.4989793432562,527.9129376297523,51097.67203335318
564.1666666666666,528.3465721173185,547.2770732656199,658.5449841398672,502.9977185324707,536.4810435749309,50049.01984811968,482.4989793673161,527.9129373828864,51097.67217831785
564.2083333333334,528.3465721369247,547.2770730868796,658.5449846830023,502.9977185571801,536.4810433340497,50049.02148681103,482.4989793913759,527.9129371360208,51097.6723232825
564.25,528.346572156531,547.2770729081393,658.5449852261376,502.9977185818897,536.4810430931686,50049.02312550238,482.4989794154358,527.9129368891552,51097.67246824715
564.2916666666666,528.3465721761371,547.2770727293989,658.5449857692728,502.9977186065991,536.4810428522877,50049.02476419372,482.4989794394956,527.9129366422893,51097.67261321181
