"time","santonio_plus10maize.sAntonio.digester.TVFA","santonio_plus10manure.sAntonio.digester.TVFA","santonio_plus10tomato.sAntonio.digester.TVFA","santonio_plus20manure.sAntonio.digester.TVFA"
65.45833333333333,537.1319509117767,558.5074387082889,643.0910488433686,556.6333118562926
65.5,537.1096911577905,558.4928959817918,643.0934019320616,556.605738507162
65.54166666666667,537.0874898998816,558.4783706255929,643.0957997869311,556.5782014862995
65.58333333333333,537.0653469857979,558.463862625276,643.0982422221865,556.5507007547017
65.625,537.0432622632868,558.4493719664245,643.1007290520369,556.5232362733647
65.66666666666667,537.0212355800967,558.4348986346218,643.1032600906914,556.4958080032858
65.70833333333333,536.9992667839748,558.4204426154513,643.1058351523592,556.4684159054611
65.75,536.9773557226692,558.4060038944968,643.1084540512495,556.441059940887
65.79166666666667,536.9555022439278,558.3915824573418,643.111116601571,556.4137400705606
65.83333333333333,536.9337061954983,558.3771782895693,643.1138226175333,556.386456255478
65.875,536.9119674251282,558.3627913767632,643.1165719133454,556.3592084566361
65.91666666666667,536.8902857805657,558.3484217045068,643.1193643032163,556.3319966350313
65.95833333333333,536.8686611095586,558.3340692583837,643.1221996013553,556.3048207516599
66,536.8470932598543,558.3197340239775,643.1250776219713,556.2776807675187
66.04166666666667,536.8255815351612,558.3054159214179,643.1279975584819,556.2505764767088
66.08333333333333,536.8041260430493,558.291114967548,643.130959521574,556.2235079199324
66.125,536.7827267496211,558.2768311621901,643.1339634605075,556.196475094494
66.16666666666667,536.7613834907124,558.2625644894948,643.1370091759006,556.1694779577358
66.20833333333333,536.7400961021605,558.2483149336128,643.1400964683701,556.1425164670007
66.25,536.7188644198013,558.2340824786943,643.1432251385341,556.1155905796312
66.29166666666667,536.697688279472,558.2198671088897,643.1463949870097,556.0887002529695
66.33333333333333,536.6765675170088,558.2056688083494,643.1496058144148,556.0618454443585
66.375,536.6555019682486,558.1914875612242,643.1528574213667,556.0350261111408
66.41666666666667,536.6344914690278,558.1773233516644,643.1561496084827,556.0082422106583
66.45833333333333,536.6135358551828,558.1631761638203,643.1594821763807,555.9814937002543
66.5,536.5926349625506,558.1490459818422,643.1628549256779,555.9547805372709
66.54166666666667,536.5717886269673,558.1349327898811,643.1662676569921,555.9281026790512
66.58333333333333,536.55099668427,558.1208365720869,643.1697201709404,555.9014600829369
66.625,536.5302589871989,558.1067573036855,643.1732123123162,555.8748526914599
66.66666666666667,536.5095754224423,558.0926949419807,643.1767440146241,555.8482804174075
66.70833333333333,536.4889457744688,558.0786494982416,643.1803149442452,555.8217432631297
66.75,536.4683698801532,558.0646209560716,643.1839249045094,555.79524118506
66.79166666666667,536.4478475763701,558.0506092990727,643.1875736987463,555.768774139631
