#1
float Setpoints(3024,3)
992 0.46972000 0.87025000
993 0.46972000 0.87026000
994 0.46972000 0.87027000
995 0.46972000 0.87027000
996 0.46972000 0.87028000
997 0.46973000 0.87029000
998 0.46973000 0.87030000
999 0.46973000 0.87030000
1000 0.46973000 0.87031000
1001 0.46973000 0.87032000
1002 0.46973000 0.87032000
1003 0.46973000 0.87033000
1004 0.46974000 0.87034000
1005 0.46974000 0.87034000
1006 0.46974000 0.87035000
1007 0.46974000 0.87036000
1008 0.46974000 0.87036000
1009 0.46974000 0.87037000
1010 0.46975000 0.87038000
1011 0.46975000 0.87039000
1012 0.46975000 0.87039000
1013 0.46975000 0.87040000
1014 0.46975000 0.87040000
1015 0.46975000 0.87041000
1016 0.46975000 0.87042000
1017 0.46976000 0.87042000
1018 0.46976000 0.87043000
1019 0.46976000 0.87044000
1020 0.46976000 0.87044000
1021 0.46976000 0.87045000
1022 0.46976000 0.87046000
1023 0.46976000 0.87046000
1024 0.46977000 0.87047000
1025 0.46977000 0.87048000
1026 0.46977000 0.87048000
1027 0.46977000 0.87049000
1028 0.46977000 0.87049000
1029 0.46977000 0.87050000
1030 0.46978000 0.87051000
1031 0.46978000 0.87051000
1032 0.46978000 0.87052000
1033 0.46978000 0.87052000
1034 0.46978000 0.87053000
1035 0.46978000 0.87054000
1036 0.46978000 0.87054000
1037 0.46979000 0.87055000
1038 0.46979000 0.87055000
1039 0.46979000 0.87056000
1040 0.46979000 0.87056000
1041 0.46979000 0.87057000
1042 0.46979000 0.87058000
1043 0.46979000 0.87058000
1044 0.46980000 0.87059000
1045 0.46980000 0.87059000
1046 0.46980000 0.87060000
1047 0.46980000 0.87060000
1048 0.46980000 0.87061000
1049 0.46980000 0.87061000
1050 0.46980000 0.87062000
1051 0.46981000 0.87062000
1052 0.46981000 0.87063000
1053 0.46981000 0.87063000
1054 0.46981000 0.87064000
1055 0.46981000 0.87065000
1056 0.46981000 0.87065000
1057 0.46982000 0.87066000
1058 0.46982000 0.87066000
1059 0.46982000 0.87067000
1060 0.46982000 0.87067000
1061 0.46982000 0.87068000
1062 0.46982000 0.87068000
1063 0.46982000 0.87069000
1064 0.46983000 0.87069000
1065 0.46983000 0.87070000
1066 0.46983000 0.87070000
1067 0.46983000 0.87070000
1068 0.46983000 0.87071000
1069 0.46983000 0.87071000
1070 0.46983000 0.87072000
1071 0.46984000 0.87072000
1072 0.46984000 0.87073000
1073 0.46984000 0.87073000
1074 0.46984000 0.87074000
1075 0.46984000 0.87074000
1076 0.46984000 0.87075000
1077 0.46985000 0.87075000
1078 0.46985000 0.87076000
1079 0.46985000 0.87076000
1080 0.46985000 0.87076000
1081 0.46985000 0.87077000
1082 0.46985000 0.87077000
1083 0.46985000 0.87078000
1084 0.46986000 0.87078000
1085 0.46986000 0.87079000
1086 0.46986000 0.87079000
1087 0.46986000 0.87079000
1088 0.46986000 0.87080000
1089 0.46986000 0.87080000
1090 0.46987000 0.87081000
1091 0.46987000 0.87081000
1092 0.46987000 0.87081000
1093 0.46987000 0.87082000
1094 0.46987000 0.87082000
1095 0.46987000 0.87083000
1096 0.46987000 0.87083000
1097 0.46988000 0.87083000
1098 0.46988000 0.87084000
1099 0.46988000 0.87084000
1100 0.46988000 0.87085000
1101 0.46988000 0.87085000
1102 0.46988000 0.87085000
1103 0.46989000 0.87086000
1104 0.46989000 0.87086000
1105 0.46989000 0.87087000
1106 0.46989000 0.87087000
1107 0.46989000 0.87087000
1108 0.46989000 0.87088000
1109 0.46989000 0.87088000
1110 0.46990000 0.87088000
1111 0.46990000 0.87089000
1112 0.46990000 0.87089000
1113 0.46990000 0.87089000
1114 0.46990000 0.87090000
1115 0.46990000 0.87090000
1116 0.46991000 0.87090000
1117 0.46991000 0.87091000
1118 0.46991000 0.87091000
1119 0.46991000 0.87091000
1120 0.46991000 0.87092000
1121 0.46991000 0.87092000
1122 0.46991000 0.87092000
1123 0.46992000 0.87093000
1124 0.46992000 0.87093000
1125 0.46992000 0.87093000
1126 0.46992000 0.87094000
1127 0.46992000 0.87094000
1128 0.46992000 0.87094000
1129 0.46993000 0.87095000
1130 0.46993000 0.87095000
1131 0.46993000 0.87095000
1132 0.46993000 0.87096000
1133 0.46993000 0.87096000
1134 0.46993000 0.87096000
1135 0.46993000 0.87097000
1136 0.46994000 0.87097000
1137 0.46994000 0.87097000
1138 0.46994000 0.87097000
1139 0.46994000 0.87098000
1140 0.46994000 0.87098000
1141 0.46994000 0.87098000
1142 0.46995000 0.87099000
1143 0.46995000 0.87099000
1144 0.46995000 0.87099000
1145 0.46995000 0.87099000
1146 0.46995000 0.87100000
1147 0.46995000 0.87100000
1148 0.46995000 0.87100000
1149 0.46996000 0.87101000
1150 0.46996000 0.87101000
1151 0.46996000 0.87101000
1152 0.46996000 0.87101000
1153 0.46996000 0.87102000
1154 0.46996000 0.87102000
1155 0.46997000 0.87102000
1156 0.46997000 0.87102000
1157 0.46997000 0.87103000
1158 0.46997000 0.87103000
1159 0.46997000 0.87103000
1160 0.46997000 0.87104000
1161 0.46997000 0.87104000
1162 0.46998000 0.87104000
1163 0.46998000 0.87104000
1164 0.46998000 0.87105000
1165 0.46998000 0.87105000
1166 0.46998000 0.87105000
1167 0.46998000 0.87105000
1168 0.46999000 0.87106000
1169 0.46999000 0.87106000
1170 0.46999000 0.87106000
1171 0.46999000 0.87106000
1172 0.46999000 0.87106000
1173 0.46999000 0.87107000
1174 0.46999000 0.87107000
1175 0.47000000 0.87107000
1176 0.47000000 0.87107000
1177 0.47000000 0.87108000
1178 0.47000000 0.87108000
1179 0.47000000 0.87108000
1180 0.47000000 0.87108000
1181 0.47001000 0.87109000
1182 0.47001000 0.87109000
1183 0.47001000 0.87109000
1184 0.47001000 0.87109000
1185 0.47001000 0.87109000
1186 0.47001000 0.87110000
1187 0.47001000 0.87110000
1188 0.47002000 0.87110000
1189 0.47002000 0.87110000
1190 0.47002000 0.87110000
1191 0.47002000 0.87111000
1192 0.47002000 0.87111000
1193 0.47002000 0.87111000
1194 0.47003000 0.87111000
1195 0.47003000 0.87111000
1196 0.47003000 0.87112000
1197 0.47003000 0.87112000
1198 0.47003000 0.87112000
1199 0.47003000 0.87112000
1200 0.47003000 0.87112000
1201 0.47004000 0.87113000
1202 0.47004000 0.87113000
1203 0.47004000 0.87113000
1204 0.47004000 0.87113000
1205 0.47004000 0.87113000
1206 0.47004000 0.87114000
1207 0.47004000 0.87114000
1208 0.47005000 0.87114000
1209 0.47005000 0.87114000
1210 0.47005000 0.87114000
1211 0.47005000 0.87115000
1212 0.47005000 0.87115000
1213 0.47005000 0.87115000
1214 0.47006000 0.87115000
1215 0.47006000 0.87115000
1216 0.47006000 0.87115000
1217 0.47006000 0.87116000
1218 0.47006000 0.87116000
1219 0.47006000 0.87116000
1220 0.47006000 0.87116000
1221 0.47007000 0.87116000
1222 0.47007000 0.87117000
1223 0.47007000 0.87117000
1224 0.47007000 0.87117000
1225 0.47007000 0.87117000
1226 0.47007000 0.87117000
1227 0.47007000 0.87117000
1228 0.47008000 0.87118000
1229 0.47008000 0.87118000
1230 0.47008000 0.87118000
1231 0.47008000 0.87118000
1232 0.47008000 0.87118000
1233 0.47008000 0.87118000
1234 0.47008000 0.87118000
1235 0.47009000 0.87119000
1236 0.47009000 0.87119000
1237 0.47009000 0.87119000
1238 0.47009000 0.87119000
1239 0.47009000 0.87119000
1240 0.47009000 0.87119000
1241 0.47009000 0.87120000
1242 0.47010000 0.87120000
1243 0.47010000 0.87120000
1244 0.47010000 0.87120000
1245 0.47010000 0.87120000
1246 0.47010000 0.87120000
1247 0.47010000 0.87120000
1248 0.47010000 0.87121000
1249 0.47011000 0.87121000
1250 0.47011000 0.87121000
1251 0.47011000 0.87121000
1252 0.47011000 0.87121000
1253 0.47011000 0.87121000
1254 0.47011000 0.87121000
1255 0.47011000 0.87122000
1256 0.47012000 0.87122000
1257 0.47012000 0.87122000
1258 0.47012000 0.87122000
1259 0.47012000 0.87122000
1260 0.47012000 0.87122000
1261 0.47012000 0.87122000
1262 0.47012000 0.87122000
1263 0.47013000 0.87123000
1264 0.47013000 0.87123000
1265 0.47013000 0.87123000
1266 0.47013000 0.87123000
1267 0.47013000 0.87123000
1268 0.47013000 0.87123000
1269 0.47013000 0.87123000
1270 0.47014000 0.87124000
1271 0.47014000 0.87124000
1272 0.47014000 0.87124000
1273 0.47014000 0.87124000
1274 0.47014000 0.87124000
1275 0.47014000 0.87124000
1276 0.47014000 0.87124000
1277 0.47015000 0.87124000
1278 0.47015000 0.87124000
1279 0.47015000 0.87125000
1280 0.47015000 0.87125000
1281 0.47015000 0.87125000
1282 0.47015000 0.87125000
1283 0.47015000 0.87125000
1284 0.47015000 0.87125000
1285 0.47016000 0.87125000
1286 0.47016000 0.87125000
1287 0.47016000 0.87126000
1288 0.47016000 0.87126000
1289 0.47016000 0.87126000
1290 0.47016000 0.87126000
1291 0.47016000 0.87126000
1292 0.47017000 0.87126000
1293 0.47017000 0.87126000
1294 0.47017000 0.87126000
1295 0.47017000 0.87126000
1296 0.47017000 0.87127000
1297 0.47017000 0.87127000
1298 0.47017000 0.87127000
1299 0.47018000 0.87127000
1300 0.47018000 0.87127000
1301 0.47018000 0.87127000
1302 0.47018000 0.87127000
1303 0.47018000 0.87127000
1304 0.47018000 0.87127000
1305 0.47018000 0.87127000
1306 0.47018000 0.87128000
1307 0.47019000 0.87128000
1308 0.47019000 0.87128000
1309 0.47019000 0.87128000
1310 0.47019000 0.87128000
1311 0.47019000 0.87128000
1312 0.47019000 0.87128000
1313 0.47019000 0.87128000
1314 0.47019000 0.87128000
1315 0.47020000 0.87128000
1316 0.47020000 0.87128000
1317 0.47020000 0.87129000
1318 0.47020000 0.87129000
1319 0.47020000 0.87129000
1320 0.47020000 0.87129000
1321 0.47020000 0.87129000
1322 0.47020000 0.87129000
1323 0.47021000 0.87129000
1324 0.47021000 0.87129000
1325 0.47021000 0.87129000
1326 0.47021000 0.87129000
1327 0.47021000 0.87129000
1328 0.47021000 0.87130000
1329 0.47021000 0.87130000
1330 0.47021000 0.87130000
1331 0.47022000 0.87130000
1332 0.47022000 0.87130000
1333 0.47022000 0.87130000
1334 0.47022000 0.87130000
1335 0.47022000 0.87130000
1336 0.47022000 0.87130000
1337 0.47022000 0.87130000
1338 0.47022000 0.87130000
1339 0.47023000 0.87131000
1340 0.47023000 0.87131000
1341 0.47023000 0.87131000
1342 0.47023000 0.87131000
1343 0.47023000 0.87131000
1344 0.47023000 0.87131000
1345 0.47023000 0.87131000
1346 0.47023000 0.87131000
1347 0.47024000 0.87131000
1348 0.47024000 0.87131000
1349 0.47024000 0.87131000
1350 0.47024000 0.87131000
1351 0.47024000 0.87131000
1352 0.47024000 0.87132000
1353 0.47024000 0.87132000
1354 0.47024000 0.87132000
1355 0.47025000 0.87132000
1356 0.47025000 0.87132000
1357 0.47025000 0.87132000
1358 0.47025000 0.87132000
1359 0.47025000 0.87132000
1360 0.47025000 0.87132000
1361 0.47025000 0.87132000
1362 0.47025000 0.87132000
1363 0.47026000 0.87132000
1364 0.47026000 0.87132000
1365 0.47026000 0.87132000
1366 0.47026000 0.87133000
1367 0.47026000 0.87133000
1368 0.47026000 0.87133000
1369 0.47026000 0.87133000
1370 0.47026000 0.87133000
1371 0.47026000 0.87133000
1372 0.47027000 0.87133000
1373 0.47027000 0.87133000
1374 0.47027000 0.87133000
1375 0.47027000 0.87133000
1376 0.47027000 0.87133000
1377 0.47027000 0.87133000
1378 0.47027000 0.87133000
1379 0.47027000 0.87133000
1380 0.47027000 0.87133000
1381 0.47028000 0.87134000
1382 0.47028000 0.87134000
1383 0.47028000 0.87134000
1384 0.47028000 0.87134000
1385 0.47028000 0.87134000
1386 0.47028000 0.87134000
1387 0.47028000 0.87134000
1388 0.47028000 0.87134000
1389 0.47028000 0.87134000
1390 0.47029000 0.87134000
1391 0.47029000 0.87134000
1392 0.47029000 0.87134000
1393 0.47029000 0.87134000
1394 0.47029000 0.87134000
1395 0.47029000 0.87134000
1396 0.47029000 0.87134000
1397 0.47029000 0.87135000
1398 0.47029000 0.87135000
1399 0.47030000 0.87135000
1400 0.47030000 0.87135000
1401 0.47030000 0.87135000
1402 0.47030000 0.87135000
1403 0.47030000 0.87135000
1404 0.47030000 0.87135000
1405 0.47030000 0.87135000
1406 0.47030000 0.87135000
1407 0.47030000 0.87135000
1408 0.47031000 0.87135000
1409 0.47031000 0.87135000
1410 0.47031000 0.87135000
1411 0.47031000 0.87135000
1412 0.47031000 0.87135000
1413 0.47031000 0.87135000
1414 0.47031000 0.87135000
1415 0.47031000 0.87136000
1416 0.47031000 0.87136000
1417 0.47032000 0.87136000
1418 0.47032000 0.87136000
1419 0.47032000 0.87136000
1420 0.47032000 0.87136000
1421 0.47032000 0.87136000
1422 0.47032000 0.87136000
1423 0.47032000 0.87136000
1424 0.47032000 0.87136000
1425 0.47032000 0.87136000
1426 0.47032000 0.87136000
1427 0.47033000 0.87136000
1428 0.47033000 0.87136000
1429 0.47033000 0.87136000
1430 0.47033000 0.87136000
1431 0.47033000 0.87136000
1432 0.47033000 0.87136000
1433 0.47033000 0.87136000
1434 0.47033000 0.87136000
1435 0.47033000 0.87136000
1436 0.47033000 0.87137000
1437 0.47034000 0.87137000
1438 0.47034000 0.87137000
1439 0.47034000 0.87137000
1440 0.47034000 0.87137000
1441 0.47034000 0.87137000
1442 0.47034000 0.87137000
1443 0.47034000 0.87137000
1444 0.47034000 0.87137000
1445 0.47034000 0.87137000
1446 0.47034000 0.87137000
1447 0.47035000 0.87137000
1448 0.47035000 0.87137000
1449 0.47035000 0.87137000
1450 0.47035000 0.87137000
1451 0.47035000 0.87137000
1452 0.47035000 0.87137000
1453 0.47035000 0.87137000
1454 0.47035000 0.87137000
1455 0.47035000 0.87137000
1456 0.47035000 0.87137000
1457 0.47036000 0.87137000
1458 0.47036000 0.87138000
1459 0.47036000 0.87138000
1460 0.47036000 0.87138000
1461 0.47036000 0.87138000
1462 0.47036000 0.87138000
1463 0.47036000 0.87138000
1464 0.47036000 0.87138000
1465 0.47036000 0.87138000
1466 0.47036000 0.87138000
1467 0.47036000 0.87138000
1468 0.47037000 0.87138000
1469 0.47037000 0.87138000
1470 0.47037000 0.87138000
1471 0.47037000 0.87138000
1472 0.47037000 0.87138000
1473 0.47037000 0.87138000
1474 0.47037000 0.87138000
1475 0.47037000 0.87138000
1476 0.47037000 0.87138000
1477 0.47037000 0.87138000
1478 0.47038000 0.87138000
1479 0.47038000 0.87138000
1480 0.47038000 0.87138000
1481 0.47038000 0.87138000
1482 0.47038000 0.87138000
1483 0.47038000 0.87138000
1484 0.47038000 0.87139000
1485 0.47038000 0.87139000
1486 0.47038000 0.87139000
1487 0.47038000 0.87139000
1488 0.47038000 0.87139000
1489 0.47039000 0.87139000
1490 0.47039000 0.87139000
1491 0.47039000 0.87139000
1492 0.47039000 0.87139000
1493 0.47039000 0.87139000
1494 0.47039000 0.87139000
1495 0.47039000 0.87139000
1496 0.47039000 0.87139000
1497 0.47039000 0.87139000
1498 0.47039000 0.87139000
1499 0.47039000 0.87139000
1500 0.47039000 0.87139000
1501 0.47040000 0.87139000
1502 0.47040000 0.87139000
1503 0.47040000 0.87139000
1504 0.47040000 0.87139000
1505 0.47040000 0.87139000
1506 0.47040000 0.87139000
1507 0.47040000 0.87139000
1508 0.47040000 0.87139000
1509 0.47040000 0.87139000
1510 0.47040000 0.87139000
1511 0.47040000 0.87139000
1512 0.47041000 0.87139000
1513 0.47041000 0.87139000
1514 0.47041000 0.87139000
1515 0.47041000 0.87140000
1516 0.47041000 0.87140000
1517 0.47041000 0.87140000
1518 0.47041000 0.87140000
1519 0.47041000 0.87140000
1520 0.47041000 0.87140000
1521 0.47041000 0.87140000
1522 0.47041000 0.87140000
1523 0.47041000 0.87140000
1524 0.47042000 0.87140000
1525 0.47042000 0.87140000
1526 0.47042000 0.87140000
1527 0.47042000 0.87140000
1528 0.47042000 0.87140000
1529 0.47042000 0.87140000
1530 0.47042000 0.87140000
1531 0.47042000 0.87140000
1532 0.47042000 0.87140000
1533 0.47042000 0.87140000
1534 0.47042000 0.87140000
1535 0.47042000 0.87140000
1536 0.47042000 0.87140000
1537 0.47043000 0.87140000
1538 0.47043000 0.87140000
1539 0.47043000 0.87140000
1540 0.47043000 0.87140000
1541 0.47043000 0.87140000
1542 0.47043000 0.87140000
1543 0.47043000 0.87140000
1544 0.47043000 0.87140000
1545 0.47043000 0.87140000
1546 0.47043000 0.87140000
1547 0.47043000 0.87140000
1548 0.47043000 0.87140000
1549 0.47044000 0.87140000
1550 0.47044000 0.87141000
1551 0.47044000 0.87141000
1552 0.47044000 0.87141000
1553 0.47044000 0.87141000
1554 0.47044000 0.87141000
1555 0.47044000 0.87141000
1556 0.47044000 0.87141000
1557 0.47044000 0.87141000
1558 0.47044000 0.87141000
1559 0.47044000 0.87141000
1560 0.47044000 0.87141000
1561 0.47044000 0.87141000
1562 0.47045000 0.87141000
1563 0.47045000 0.87141000
1564 0.47045000 0.87141000
1565 0.47045000 0.87141000
1566 0.47045000 0.87141000
1567 0.47045000 0.87141000
1568 0.47045000 0.87141000
1569 0.47045000 0.87141000
1570 0.47045000 0.87141000
1571 0.47045000 0.87141000
1572 0.47045000 0.87141000
1573 0.47045000 0.87141000
1574 0.47045000 0.87141000
1575 0.47045000 0.87141000
1576 0.47046000 0.87141000
1577 0.47046000 0.87141000
1578 0.47046000 0.87141000
1579 0.47046000 0.87141000
1580 0.47046000 0.87141000
1581 0.47046000 0.87141000
1582 0.47046000 0.87141000
1583 0.47046000 0.87141000
1584 0.47046000 0.87141000
1585 0.47046000 0.87141000
1586 0.47046000 0.87141000
1587 0.47046000 0.87141000
1588 0.47046000 0.87141000
1589 0.47046000 0.87141000
1590 0.47047000 0.87141000
1591 0.47047000 0.87141000
1592 0.47047000 0.87141000
1593 0.47047000 0.87141000
1594 0.47047000 0.87142000
1595 0.47047000 0.87142000
1596 0.47047000 0.87142000
1597 0.47047000 0.87142000
1598 0.47047000 0.87142000
1599 0.47047000 0.87142000
1600 0.47047000 0.87142000
1601 0.47047000 0.87142000
1602 0.47047000 0.87142000
1603 0.47047000 0.87142000
1604 0.47047000 0.87142000
1605 0.47048000 0.87142000
1606 0.47048000 0.87142000
1607 0.47048000 0.87142000
1608 0.47048000 0.87142000
1609 0.47048000 0.87142000
1610 0.47048000 0.87142000
1611 0.47048000 0.87142000
1612 0.47048000 0.87142000
1613 0.47048000 0.87142000
1614 0.47048000 0.87142000
1615 0.47048000 0.87142000
1616 0.47048000 0.87142000
1617 0.47048000 0.87142000
1618 0.47048000 0.87142000
1619 0.47048000 0.87142000
1620 0.47049000 0.87142000
1621 0.47049000 0.87142000
1622 0.47049000 0.87142000
1623 0.47049000 0.87142000
1624 0.47049000 0.87142000
1625 0.47049000 0.87142000
1626 0.47049000 0.87142000
1627 0.47049000 0.87142000
1628 0.47049000 0.87142000
1629 0.47049000 0.87142000
1630 0.47049000 0.87142000
1631 0.47049000 0.87142000
1632 0.47049000 0.87142000
1633 0.47049000 0.87142000
1634 0.47049000 0.87142000
1635 0.47049000 0.87142000
1636 0.47050000 0.87142000
1637 0.47050000 0.87142000
1638 0.47050000 0.87142000
1639 0.47050000 0.87142000
1640 0.47050000 0.87142000
1641 0.47050000 0.87142000
1642 0.47050000 0.87142000
1643 0.47050000 0.87142000
1644 0.47050000 0.87142000
1645 0.47050000 0.87142000
1646 0.47050000 0.87142000
1647 0.47050000 0.87142000
1648 0.47050000 0.87142000
1649 0.47050000 0.87143000
1650 0.47050000 0.87143000
1651 0.47050000 0.87143000
1652 0.47051000 0.87143000
1653 0.47051000 0.87143000
1654 0.47051000 0.87143000
1655 0.47051000 0.87143000
1656 0.47051000 0.87143000
1657 0.47051000 0.87143000
1658 0.47051000 0.87143000
1659 0.47051000 0.87143000
1660 0.47051000 0.87143000
1661 0.47051000 0.87143000
1662 0.47051000 0.87143000
1663 0.47051000 0.87143000
1664 0.47051000 0.87143000
1665 0.47051000 0.87143000
1666 0.47051000 0.87143000
1667 0.47051000 0.87143000
1668 0.47051000 0.87143000
1669 0.47052000 0.87143000
1670 0.47052000 0.87143000
1671 0.47052000 0.87143000
1672 0.47052000 0.87143000
1673 0.47052000 0.87143000
1674 0.47052000 0.87143000
1675 0.47052000 0.87143000
1676 0.47052000 0.87143000
1677 0.47052000 0.87143000
1678 0.47052000 0.87143000
1679 0.47052000 0.87143000
1680 0.47052000 0.87143000
1681 0.47052000 0.87143000
1682 0.47052000 0.87143000
1683 0.47052000 0.87143000
1684 0.47052000 0.87143000
1685 0.47052000 0.87143000
1686 0.47052000 0.87143000
1687 0.47053000 0.87143000
1688 0.47053000 0.87143000
1689 0.47053000 0.87143000
1690 0.47053000 0.87143000
1691 0.47053000 0.87143000
1692 0.47053000 0.87143000
1693 0.47053000 0.87143000
1694 0.47053000 0.87143000
1695 0.47053000 0.87143000
1696 0.47053000 0.87143000
1697 0.47053000 0.87143000
1698 0.47053000 0.87143000
1699 0.47053000 0.87143000
1700 0.47053000 0.87143000
1701 0.47053000 0.87143000
1702 0.47053000 0.87143000
1703 0.47053000 0.87143000
1704 0.47053000 0.87143000
1705 0.47053000 0.87143000
1706 0.47054000 0.87143000
1707 0.47054000 0.87143000
1708 0.47054000 0.87143000
1709 0.47054000 0.87143000
1710 0.47054000 0.87143000
1711 0.47054000 0.87143000
1712 0.47054000 0.87143000
1713 0.47054000 0.87143000
1714 0.47054000 0.87143000
1715 0.47054000 0.87143000
1716 0.47054000 0.87143000
1717 0.47054000 0.87143000
1718 0.47054000 0.87143000
1719 0.47054000 0.87143000
1720 0.47054000 0.87143000
1721 0.47054000 0.87144000
1722 0.47054000 0.87144000
1723 0.47054000 0.87144000
1724 0.47054000 0.87144000
1725 0.47054000 0.87144000
1726 0.47055000 0.87144000
1727 0.47055000 0.87144000
1728 0.47055000 0.87144000
1729 0.47055000 0.87144000
1730 0.47055000 0.87144000
1731 0.47055000 0.87144000
1732 0.47055000 0.87144000
1733 0.47055000 0.87144000
1734 0.47055000 0.87144000
1735 0.47055000 0.87144000
1736 0.47055000 0.87144000
1737 0.47055000 0.87144000
1738 0.47055000 0.87144000
1739 0.47055000 0.87144000
1740 0.47055000 0.87144000
1741 0.47055000 0.87144000
1742 0.47055000 0.87144000
1743 0.47055000 0.87144000
1744 0.47055000 0.87144000
1745 0.47055000 0.87144000
1746 0.47055000 0.87144000
1747 0.47056000 0.87144000
1748 0.47056000 0.87144000
1749 0.47056000 0.87144000
1750 0.47056000 0.87144000
1751 0.47056000 0.87144000
1752 0.47056000 0.87144000
1753 0.47056000 0.87144000
1754 0.47056000 0.87144000
1755 0.47056000 0.87144000
1756 0.47056000 0.87144000
1757 0.47056000 0.87144000
1758 0.47056000 0.87144000
1759 0.47056000 0.87144000
1760 0.47056000 0.87144000
1761 0.47056000 0.87144000
1762 0.47056000 0.87144000
1763 0.47056000 0.87144000
1764 0.47056000 0.87144000
1765 0.47056000 0.87144000
1766 0.47056000 0.87144000
1767 0.47056000 0.87144000
1768 0.47056000 0.87144000
1769 0.47057000 0.87144000
1770 0.47057000 0.87144000
1771 0.47057000 0.87144000
1772 0.47057000 0.87144000
1773 0.47057000 0.87144000
1774 0.47057000 0.87144000
1775 0.47057000 0.87144000
1776 0.47057000 0.87144000
1777 0.47057000 0.87144000
1778 0.47057000 0.87144000
1779 0.47057000 0.87144000
1780 0.47057000 0.87144000
1781 0.47057000 0.87144000
1782 0.47057000 0.87144000
1783 0.47057000 0.87144000
1784 0.47057000 0.87144000
1785 0.47057000 0.87144000
1786 0.47057000 0.87144000
1787 0.47057000 0.87144000
1788 0.47057000 0.87144000
1789 0.47057000 0.87144000
1790 0.47057000 0.87144000
1791 0.47057000 0.87144000
1792 0.47057000 0.87144000
1793 0.47058000 0.87144000
1794 0.47058000 0.87144000
1795 0.47058000 0.87144000
1796 0.47058000 0.87144000
1797 0.47058000 0.87144000
1798 0.47058000 0.87144000
1799 0.47058000 0.87144000
1800 0.47058000 0.87144000
1801 0.47058000 0.87144000
1802 0.47058000 0.87144000
1803 0.47058000 0.87144000
1804 0.47058000 0.87144000
1805 0.47058000 0.87144000
1806 0.47058000 0.87144000
1807 0.47058000 0.87144000
1808 0.47058000 0.87144000
1809 0.47058000 0.87144000
1810 0.47058000 0.87144000
1811 0.47058000 0.87144000
1812 0.47058000 0.87144000
1813 0.47058000 0.87144000
1814 0.47058000 0.87144000
1815 0.47058000 0.87144000
1816 0.47058000 0.87144000
1817 0.47058000 0.87144000
1818 0.47058000 0.87144000
1819 0.47059000 0.87144000
1820 0.47059000 0.87144000
1821 0.47059000 0.87144000
1822 0.47059000 0.87145000
1823 0.47059000 0.87145000
1824 0.47059000 0.87145000
1825 0.47059000 0.87145000
1826 0.47059000 0.87145000
1827 0.47059000 0.87145000
1828 0.47059000 0.87145000
1829 0.47059000 0.87145000
1830 0.47059000 0.87145000
1831 0.47059000 0.87145000
1832 0.47059000 0.87145000
1833 0.47059000 0.87145000
1834 0.47059000 0.87145000
1835 0.47059000 0.87145000
1836 0.47059000 0.87145000
1837 0.47059000 0.87145000
1838 0.47059000 0.87145000
1839 0.47059000 0.87145000
1840 0.47059000 0.87145000
1841 0.47059000 0.87145000
1842 0.47059000 0.87145000
1843 0.47059000 0.87145000
1844 0.47059000 0.87145000
1845 0.47059000 0.87145000
1846 0.47060000 0.87145000
1847 0.47060000 0.87145000
1848 0.47060000 0.87145000
1849 0.47060000 0.87145000
1850 0.47060000 0.87145000
1851 0.47060000 0.87145000
1852 0.47060000 0.87145000
1853 0.47060000 0.87145000
1854 0.47060000 0.87145000
1855 0.47060000 0.87145000
1856 0.47060000 0.87145000
1857 0.47060000 0.87145000
1858 0.47060000 0.87145000
1859 0.47060000 0.87145000
1860 0.47060000 0.87145000
1861 0.47060000 0.87145000
1862 0.47060000 0.87145000
1863 0.47060000 0.87145000
1864 0.47060000 0.87145000
1865 0.47060000 0.87145000
1866 0.47060000 0.87145000
1867 0.47060000 0.87145000
1868 0.47060000 0.87145000
1869 0.47060000 0.87145000
1870 0.47060000 0.87145000
1871 0.47060000 0.87145000
1872 0.47060000 0.87145000
1873 0.47060000 0.87145000
1874 0.47060000 0.87145000
1875 0.47060000 0.87145000
1876 0.47061000 0.87145000
1877 0.47061000 0.87145000
1878 0.47061000 0.87145000
1879 0.47061000 0.87145000
1880 0.47061000 0.87145000
1881 0.47061000 0.87145000
1882 0.47061000 0.87145000
1883 0.47061000 0.87145000
1884 0.47061000 0.87145000
1885 0.47061000 0.87145000
1886 0.47061000 0.87145000
1887 0.47061000 0.87145000
1888 0.47061000 0.87145000
1889 0.47061000 0.87145000
1890 0.47061000 0.87145000
1891 0.47061000 0.87145000
1892 0.47061000 0.87145000
1893 0.47061000 0.87145000
1894 0.47061000 0.87145000
1895 0.47061000 0.87145000
1896 0.47061000 0.87145000
1897 0.47061000 0.87145000
1898 0.47061000 0.87145000
1899 0.47061000 0.87145000
1900 0.47061000 0.87145000
1901 0.47061000 0.87145000
1902 0.47061000 0.87145000
1903 0.47061000 0.87145000
1904 0.47061000 0.87145000
1905 0.47061000 0.87145000
1906 0.47061000 0.87145000
1907 0.47061000 0.87145000
1908 0.47062000 0.87145000
1909 0.47062000 0.87145000
1910 0.47062000 0.87145000
1911 0.47062000 0.87145000
1912 0.47062000 0.87145000
1913 0.47062000 0.87145000
1914 0.47062000 0.87145000
1915 0.47062000 0.87145000
1916 0.47062000 0.87145000
1917 0.47062000 0.87145000
1918 0.47062000 0.87145000
1919 0.47062000 0.87145000
1920 0.47062000 0.87145000
1921 0.47062000 0.87145000
1922 0.47062000 0.87145000
1923 0.47062000 0.87145000
