#1		
float Setpoints(3360,3)
1594800.0000000	0.3655383	0.8866952
1598400.0000000	0.3655381	0.8866952
1602000.0000000	0.3655378	0.8866951
1605600.0000000	0.3655376	0.8866950
1609200.0000000	0.3655374	0.8866950
1612800.0000000	0.3655371	0.8866949
1616400.0000000	0.3655369	0.8866948
1620000.0000000	0.3655367	0.8866947
1623600.0000000	0.3655364	0.8866947
1627200.0000000	0.3655362	0.8866946
1630800.0000000	0.3655360	0.8866945
1634400.0000000	0.3655357	0.8866944
1638000.0000000	0.3655355	0.8866943
1641600.0000000	0.3655353	0.8866942
1645200.0000000	0.3655350	0.8866942
1648800.0000000	0.3655348	0.8866941
1652400.0000000	0.3655346	0.8866940
1656000.0000000	0.3655343	0.8866939
1659600.0000000	0.3655341	0.8866938
1663200.0000000	0.3655339	0.8866937
1666800.0000000	0.3655337	0.8866936
1670400.0000000	0.3655334	0.8866935
1674000.0000000	0.3655332	0.8866934
1677600.0000000	0.3655330	0.8866933
1681200.0000000	0.3655327	0.8866932
1684800.0000000	0.3655325	0.8866931
1688400.0000000	0.3655323	0.8866931
1692000.0000000	0.3655321	0.8866930
1695600.0000000	0.3655318	0.8866929
1699200.0000000	0.3655316	0.8866928
1702800.0000000	0.3655314	0.8866927
1706400.0000000	0.3655312	0.8866926
1710000.0000000	0.3655309	0.8866925
1713600.0000000	0.3655307	0.8866924
1717200.0000000	0.3655305	0.8866923
1720800.0000000	0.3655303	0.8866921
1724400.0000000	0.3655301	0.8866920
1728000.0000000	0.3655298	0.8866919
1731600.0000000	0.3655296	0.8866918
1735200.0000000	0.3655294	0.8866917
1738800.0000000	0.3655292	0.8866916
1742400.0000000	0.3655290	0.8866915
1746000.0000000	0.3655287	0.8866914
1749600.0000000	0.3655285	0.8866913
1753200.0000000	0.3655283	0.8866912
1756800.0000000	0.3655281	0.8866911
1760400.0000000	0.3655279	0.8866910
1764000.0000000	0.3655277	0.8866909
1767600.0000000	0.3655274	0.8866908
1771200.0000000	0.3655272	0.8866907
1774800.0000000	0.3655270	0.8866906
1778400.0000000	0.3655268	0.8866905
1782000.0000000	0.3655266	0.8866904
1785600.0000000	0.3655264	0.8866902
1789200.0000000	0.3655262	0.8866901
1792800.0000000	0.3655259	0.8866900
1796400.0000000	0.3655257	0.8866899
1800000.0000000	0.3655255	0.8866898
1803600.0000000	0.3655253	0.8866897
1807200.0000000	0.3655251	0.8866896
1810800.0000000	0.3655249	0.8866895
1814400.0000000	0.3655247	0.8866894
1818000.0000000	0.3655245	0.8866893
1821600.0000000	0.3655243	0.8866892
1825200.0000000	0.3655241	0.8866891
1828800.0000000	0.3655238	0.8866890
1832400.0000000	0.3655236	0.8866889
1836000.0000000	0.3655234	0.8866888
1839600.0000000	0.3655232	0.8866886
1843200.0000000	0.3655230	0.8866885
1846800.0000000	0.3655228	0.8866884
1850400.0000000	0.3655226	0.8866883
1854000.0000000	0.3655224	0.8866882
1857600.0000000	0.3655222	0.8866881
1861200.0000000	0.3655220	0.8866880
1864800.0000000	0.3655218	0.8866879
1868400.0000000	0.3655216	0.8866878
1872000.0000000	0.3655214	0.8866877
1875600.0000000	0.3655212	0.8866876
1879200.0000000	0.3655210	0.8866875
1882800.0000000	0.3655208	0.8866874
1886400.0000000	0.3655206	0.8866873
1890000.0000000	0.3655204	0.8866872
1893600.0000000	0.3655202	0.8866871
1897200.0000000	0.3655200	0.8866870
1900800.0000000	0.3655198	0.8866869
1904400.0000000	0.3655196	0.8866868
1908000.0000000	0.3655194	0.8866867
1911600.0000000	0.3655192	0.8866866
1915200.0000000	0.3655190	0.8866865
1918800.0000000	0.3655188	0.8866864
1922400.0000000	0.3655186	0.8866863
1926000.0000000	0.3655184	0.8866862
1929600.0000000	0.3655182	0.8866861
1933200.0000000	0.3655180	0.8866860
1936800.0000000	0.3655179	0.8866859
1940400.0000000	0.3655177	0.8866858
1944000.0000000	0.3655175	0.8866857
1947600.0000000	0.3655173	0.8866856
1951200.0000000	0.3655171	0.8866855
1954800.0000000	0.3655169	0.8866854
1958400.0000000	0.3655167	0.8866853
1962000.0000000	0.3655165	0.8866852
1965600.0000000	0.3655163	0.8866851
1969200.0000000	0.3655161	0.8866850
1972800.0000000	0.3655159	0.8866849
1976400.0000000	0.3655158	0.8866849
1980000.0000000	0.3655156	0.8866848
1983600.0000000	0.3655154	0.8866847
1987200.0000000	0.3655152	0.8866846
1990800.0000000	0.3655150	0.8866845
1994400.0000000	0.3655148	0.8866844
1998000.0000000	0.3655146	0.8866843
2001600.0000000	0.3655145	0.8866842
2005200.0000000	0.3655143	0.8866841
2008800.0000000	0.3655141	0.8866840
2012400.0000000	0.3655139	0.8866840
2016000.0000000	0.3655137	0.8866839
2019600.0000000	0.3655135	0.8866838
2023200.0000000	0.3655134	0.8866837
2026800.0000000	0.3655132	0.8866836
2030400.0000000	0.3655130	0.8866835
2034000.0000000	0.3655128	0.8866834
2037600.0000000	0.3655126	0.8866834
2041200.0000000	0.3655125	0.8866833
2044800.0000000	0.3655123	0.8866832
2048400.0000000	0.3655121	0.8866831
2052000.0000000	0.3655119	0.8866830
2055600.0000000	0.3655117	0.8866830
2059200.0000000	0.3655116	0.8866829
2062800.0000000	0.3655114	0.8866828
2066400.0000000	0.3655112	0.8866827
2070000.0000000	0.3655110	0.8866826
2073600.0000000	0.3655109	0.8866826
2077200.0000000	0.3655107	0.8866825
2080800.0000000	0.3655105	0.8866824
2084400.0000000	0.3655103	0.8866823
2088000.0000000	0.3655102	0.8866823
2091600.0000000	0.3655100	0.8866822
2095200.0000000	0.3655098	0.8866821
2098800.0000000	0.3655097	0.8866820
2102400.0000000	0.3655095	0.8866820
2106000.0000000	0.3655093	0.8866819
2109600.0000000	0.3655091	0.8866818
2113200.0000000	0.3655090	0.8866817
2116800.0000000	0.3655088	0.8866817
2120400.0000000	0.3655086	0.8866816
2124000.0000000	0.3655085	0.8866815
2127600.0000000	0.3655083	0.8866815
2131200.0000000	0.3655081	0.8866814
2134800.0000000	0.3655080	0.8866813
2138400.0000000	0.3655078	0.8866812
2142000.0000000	0.3655076	0.8866812
2145600.0000000	0.3655075	0.8866811
2149200.0000000	0.3655073	0.8866810
2152800.0000000	0.3655071	0.8866810
2156400.0000000	0.3655070	0.8866809
2160000.0000000	0.3655068	0.8866808
2163600.0000000	0.3655066	0.8866808
2167200.0000000	0.3655065	0.8866807
2170800.0000000	0.3655063	0.8866807
2174400.0000000	0.3655061	0.8866806
2178000.0000000	0.3655060	0.8866805
2181600.0000000	0.3655058	0.8866805
2185200.0000000	0.3655057	0.8866804
2188800.0000000	0.3655055	0.8866803
2192400.0000000	0.3655053	0.8866803
2196000.0000000	0.3655052	0.8866802
2199600.0000000	0.3655050	0.8866802
2203200.0000000	0.3655049	0.8866801
2206800.0000000	0.3655047	0.8866800
